"sim","method","n.dims","fn","fp"
11,"PCA-LDA",19,0,1
11,"PCA-LDA",20,0,1
11,"PCA-LDA",21,0,0
11,"PCA-LDA",22,0,0
11,"PCA-LDA",23,0,0
11,"PCA-LDA",24,0,0
11,"PCA-LDA",25,0,0
11,"PCA-LDA",26,0,0
11,"PCA-LDA",27,0,0
11,"PCA-LDA",28,0,0
11,"PCA-LDA",29,0,0
11,"PCA-LDA",30,0,0
11,"PCA-LDA",31,0,0
11,"PCA-LDA",32,0,0
11,"PCA-LDA",33,0,0
11,"PCA-LDA",34,0,0
11,"PCA-LDA",35,0,0
11,"PCA-LDA",36,0,0
11,"PCA-LDA",37,0,0
11,"PCA-LDA",38,0,0
11,"PCA-LDA",39,0,0
12,"CCA-LDA",2,6,10
12,"CCA-LDA",3,2,10
12,"CCA-LDA",4,4,7
12,"CCA-LDA",5,4,7
12,"CCA-LDA",6,3,2
12,"CCA-LDA",7,3,2
12,"CCA-LDA",8,3,1
12,"CCA-LDA",9,1,1
12,"CCA-LDA",10,0,1
12,"CCA-LDA",11,0,0
12,"CCA-LDA",12,0,0
12,"CCA-LDA",13,0,0
12,"CCA-LDA",14,0,0
12,"CCA-LDA",15,0,0
12,"CCA-LDA",16,0,0
12,"CCA-LDA",17,0,0
12,"CCA-LDA",18,0,0
12,"CCA-LDA",19,0,0
12,"CCA-LDA",20,0,0
12,"CCA-LDA",21,0,0
12,"CCA-LDA",22,0,0
12,"CCA-LDA",23,0,0
12,"CCA-LDA",24,0,0
12,"CCA-LDA",25,0,0
12,"CCA-LDA",26,0,0
12,"CCA-LDA",27,0,0
12,"CCA-LDA",28,0,0
12,"CCA-LDA",29,0,0
12,"CCA-LDA",30,0,0
12,"CCA-LDA",31,0,0
12,"CCA-LDA",32,0,0
12,"CCA-LDA",33,0,0
12,"CCA-LDA",34,0,0
12,"CCA-LDA",35,0,0
12,"CCA-LDA",36,0,0
12,"CCA-LDA",37,0,0
12,"CCA-LDA",38,0,0
12,"CCA-LDA",39,0,0
12,"PCA-LDA",2,6,12
12,"PCA-LDA",3,5,9
12,"PCA-LDA",4,4,11
12,"PCA-LDA",5,4,10
12,"PCA-LDA",6,5,10
12,"PCA-LDA",7,4,7
12,"PCA-LDA",8,2,9
12,"PCA-LDA",9,2,6
12,"PCA-LDA",10,3,4
12,"PCA-LDA",11,2,4
12,"PCA-LDA",12,2,3
12,"PCA-LDA",13,1,2
12,"PCA-LDA",14,0,2
12,"PCA-LDA",15,0,0
12,"PCA-LDA",16,1,0
12,"PCA-LDA",17,1,0
12,"PCA-LDA",18,0,0
12,"PCA-LDA",19,1,0
12,"PCA-LDA",20,1,0
12,"PCA-LDA",21,1,0
12,"PCA-LDA",22,1,0
12,"PCA-LDA",23,1,0
12,"PCA-LDA",24,0,0
12,"PCA-LDA",25,0,0
12,"PCA-LDA",26,0,0
12,"PCA-LDA",27,0,0
12,"PCA-LDA",28,0,0
12,"PCA-LDA",29,0,0
12,"PCA-LDA",30,0,0
12,"PCA-LDA",31,0,0
12,"PCA-LDA",32,0,0
12,"PCA-LDA",33,0,0
12,"PCA-LDA",34,0,0
12,"PCA-LDA",35,0,0
12,"PCA-LDA",36,0,0
12,"PCA-LDA",37,0,0
12,"PCA-LDA",38,0,0
12,"PCA-LDA",39,0,0
13,"CCA-LDA",2,6,13
13,"CCA-LDA",3,4,9
13,"CCA-LDA",4,3,10
13,"CCA-LDA",5,2,8
13,"CCA-LDA",6,1,0
13,"CCA-LDA",7,1,0
13,"CCA-LDA",8,1,0
13,"CCA-LDA",9,1,0
13,"CCA-LDA",10,1,0
13,"CCA-LDA",11,1,0
13,"CCA-LDA",12,0,0
13,"CCA-LDA",13,0,0
13,"CCA-LDA",14,0,0
13,"CCA-LDA",15,0,0
13,"CCA-LDA",16,0,0
13,"CCA-LDA",17,0,0
13,"CCA-LDA",18,0,0
13,"CCA-LDA",19,0,0
13,"CCA-LDA",20,0,0
13,"CCA-LDA",21,0,0
13,"CCA-LDA",22,0,0
13,"CCA-LDA",23,0,0
13,"CCA-LDA",24,0,0
13,"CCA-LDA",25,0,0
13,"CCA-LDA",26,0,0
13,"CCA-LDA",27,0,0
13,"CCA-LDA",28,0,0
13,"CCA-LDA",29,0,0
13,"CCA-LDA",30,0,0
13,"CCA-LDA",31,0,0
13,"CCA-LDA",32,0,0
13,"CCA-LDA",33,0,0
13,"CCA-LDA",34,0,0
13,"CCA-LDA",35,0,0
13,"CCA-LDA",36,0,0
13,"CCA-LDA",37,0,0
13,"CCA-LDA",38,0,0
13,"CCA-LDA",39,0,0
13,"PCA-LDA",2,7,11
13,"PCA-LDA",3,4,7
13,"PCA-LDA",4,4,2
13,"PCA-LDA",5,3,3
13,"PCA-LDA",6,3,2
13,"PCA-LDA",7,3,1
13,"PCA-LDA",8,3,1
13,"PCA-LDA",9,3,2
13,"PCA-LDA",10,3,2
13,"PCA-LDA",11,3,1
13,"PCA-LDA",12,2,1
13,"PCA-LDA",13,2,1
13,"PCA-LDA",14,1,2
13,"PCA-LDA",15,2,1
13,"PCA-LDA",16,2,1
13,"PCA-LDA",17,2,1
13,"PCA-LDA",18,0,3
13,"PCA-LDA",19,0,0
13,"PCA-LDA",20,0,0
13,"PCA-LDA",21,0,0
13,"PCA-LDA",22,0,0
13,"PCA-LDA",23,0,0
13,"PCA-LDA",24,0,0
13,"PCA-LDA",25,0,0
13,"PCA-LDA",26,0,0
13,"PCA-LDA",27,0,0
13,"PCA-LDA",28,0,0
13,"PCA-LDA",29,0,0
13,"PCA-LDA",30,0,0
13,"PCA-LDA",31,0,0
13,"PCA-LDA",32,0,0
13,"PCA-LDA",33,0,0
13,"PCA-LDA",34,0,0
13,"PCA-LDA",35,0,0
13,"PCA-LDA",36,0,0
13,"PCA-LDA",37,0,0
13,"PCA-LDA",38,0,0
13,"PCA-LDA",39,0,0
14,"CCA-LDA",2,7,11
14,"CCA-LDA",3,5,11
14,"CCA-LDA",4,2,6
14,"CCA-LDA",5,3,2
14,"CCA-LDA",6,0,2
14,"CCA-LDA",7,0,2
14,"CCA-LDA",8,1,0
14,"CCA-LDA",9,1,1
14,"CCA-LDA",10,1,1
14,"CCA-LDA",11,1,1
14,"CCA-LDA",12,0,0
14,"CCA-LDA",13,0,0
14,"CCA-LDA",14,0,0
14,"CCA-LDA",15,0,0
14,"CCA-LDA",16,0,0
14,"CCA-LDA",17,0,0
14,"CCA-LDA",18,0,0
14,"CCA-LDA",19,0,0
14,"CCA-LDA",20,0,0
14,"CCA-LDA",21,0,0
14,"CCA-LDA",22,0,0
14,"CCA-LDA",23,0,0
14,"CCA-LDA",24,0,0
14,"CCA-LDA",25,0,0
14,"CCA-LDA",26,0,0
14,"CCA-LDA",27,0,0
14,"CCA-LDA",28,0,0
14,"CCA-LDA",29,0,0
14,"CCA-LDA",30,0,0
14,"CCA-LDA",31,0,0
14,"CCA-LDA",32,0,0
14,"CCA-LDA",33,0,0
14,"CCA-LDA",34,0,0
14,"CCA-LDA",35,0,0
14,"CCA-LDA",36,0,0
14,"CCA-LDA",37,0,0
14,"CCA-LDA",38,0,0
14,"CCA-LDA",39,0,0
14,"PCA-LDA",2,7,11
14,"PCA-LDA",3,6,11
14,"PCA-LDA",4,6,8
14,"PCA-LDA",5,5,7
14,"PCA-LDA",6,5,4
14,"PCA-LDA",7,5,1
14,"PCA-LDA",8,4,1
14,"PCA-LDA",9,3,1
14,"PCA-LDA",10,3,0
14,"PCA-LDA",11,3,1
14,"PCA-LDA",12,1,1
14,"PCA-LDA",13,1,1
14,"PCA-LDA",14,0,1
14,"PCA-LDA",15,0,0
14,"PCA-LDA",16,0,0
14,"PCA-LDA",17,0,0
14,"PCA-LDA",18,0,0
14,"PCA-LDA",19,0,0
14,"PCA-LDA",20,0,0
14,"PCA-LDA",21,0,0
14,"PCA-LDA",22,0,0
14,"PCA-LDA",23,0,0
14,"PCA-LDA",24,0,0
14,"PCA-LDA",25,0,0
14,"PCA-LDA",26,0,0
14,"PCA-LDA",27,0,0
14,"PCA-LDA",28,0,0
14,"PCA-LDA",29,0,0
14,"PCA-LDA",30,0,0
14,"PCA-LDA",31,0,0
14,"PCA-LDA",32,0,0
14,"PCA-LDA",33,0,0
14,"PCA-LDA",34,0,0
14,"PCA-LDA",35,0,0
14,"PCA-LDA",36,0,0
14,"PCA-LDA",37,0,0
14,"PCA-LDA",38,0,0
14,"PCA-LDA",39,0,0
15,"CCA-LDA",2,5,9
15,"CCA-LDA",3,3,9
15,"CCA-LDA",4,2,10
15,"CCA-LDA",5,2,10
15,"CCA-LDA",6,3,6
15,"CCA-LDA",7,2,6
15,"CCA-LDA",8,2,6
15,"CCA-LDA",9,2,5
15,"CCA-LDA",10,0,3
15,"CCA-LDA",11,0,3
15,"CCA-LDA",12,0,3
15,"CCA-LDA",13,0,3
15,"CCA-LDA",14,0,1
15,"CCA-LDA",15,0,1
15,"CCA-LDA",16,0,1
15,"CCA-LDA",17,0,2
15,"CCA-LDA",18,0,2
15,"CCA-LDA",19,0,0
15,"CCA-LDA",20,0,0
15,"CCA-LDA",21,0,0
15,"CCA-LDA",22,0,0
15,"CCA-LDA",23,0,0
15,"CCA-LDA",24,0,1
15,"CCA-LDA",25,0,1
15,"CCA-LDA",26,0,1
15,"CCA-LDA",27,0,0
15,"CCA-LDA",28,0,0
15,"CCA-LDA",29,0,0
15,"CCA-LDA",30,0,0
15,"CCA-LDA",31,0,0
15,"CCA-LDA",32,0,0
15,"CCA-LDA",33,0,0
15,"CCA-LDA",34,0,0
15,"CCA-LDA",35,0,0
15,"CCA-LDA",36,0,0
15,"CCA-LDA",37,0,0
15,"CCA-LDA",38,0,0
15,"CCA-LDA",39,0,0
15,"PCA-LDA",2,6,8
15,"PCA-LDA",3,5,9
15,"PCA-LDA",4,6,9
15,"PCA-LDA",5,3,6
15,"PCA-LDA",6,4,5
15,"PCA-LDA",7,4,5
15,"PCA-LDA",8,4,6
15,"PCA-LDA",9,4,5
15,"PCA-LDA",10,4,4
15,"PCA-LDA",11,4,2
15,"PCA-LDA",12,3,2
15,"PCA-LDA",13,3,2
15,"PCA-LDA",14,1,2
15,"PCA-LDA",15,1,2
15,"PCA-LDA",16,1,1
15,"PCA-LDA",17,0,2
15,"PCA-LDA",18,0,2
15,"PCA-LDA",19,0,2
15,"PCA-LDA",20,1,1
15,"PCA-LDA",21,0,0
15,"PCA-LDA",22,0,0
15,"PCA-LDA",23,0,0
15,"PCA-LDA",24,0,0
15,"PCA-LDA",25,0,0
15,"PCA-LDA",26,0,0
15,"PCA-LDA",27,0,0
15,"PCA-LDA",28,0,0
15,"PCA-LDA",29,0,0
15,"PCA-LDA",30,0,0
15,"PCA-LDA",31,0,0
15,"PCA-LDA",32,0,0
15,"PCA-LDA",33,0,0
15,"PCA-LDA",34,0,0
15,"PCA-LDA",35,0,0
15,"PCA-LDA",36,0,0
15,"PCA-LDA",37,0,0
15,"PCA-LDA",38,0,0
15,"PCA-LDA",39,0,0
16,"CCA-LDA",2,5,11
16,"CCA-LDA",3,2,8
16,"CCA-LDA",4,1,7
16,"CCA-LDA",5,1,7
16,"CCA-LDA",6,1,5
16,"CCA-LDA",7,0,4
16,"CCA-LDA",8,0,1
16,"CCA-LDA",9,0,1
16,"CCA-LDA",10,0,1
16,"CCA-LDA",11,0,2
16,"CCA-LDA",12,0,0
16,"CCA-LDA",13,0,0
16,"CCA-LDA",14,0,0
16,"CCA-LDA",15,0,0
16,"CCA-LDA",16,0,0
16,"CCA-LDA",17,0,0
16,"CCA-LDA",18,0,0
16,"CCA-LDA",19,0,0
16,"CCA-LDA",20,0,0
16,"CCA-LDA",21,0,0
16,"CCA-LDA",22,0,0
16,"CCA-LDA",23,0,0
16,"CCA-LDA",24,0,0
16,"CCA-LDA",25,0,0
16,"CCA-LDA",26,0,0
16,"CCA-LDA",27,0,0
16,"CCA-LDA",28,0,0
16,"CCA-LDA",29,0,0
16,"CCA-LDA",30,0,0
16,"CCA-LDA",31,0,0
16,"CCA-LDA",32,0,0
16,"CCA-LDA",33,0,0
16,"CCA-LDA",34,0,0
16,"CCA-LDA",35,0,0
16,"CCA-LDA",36,0,0
16,"CCA-LDA",37,0,0
16,"CCA-LDA",38,0,0
16,"CCA-LDA",39,0,0
16,"PCA-LDA",2,5,9
16,"PCA-LDA",3,6,11
16,"PCA-LDA",4,6,8
16,"PCA-LDA",5,5,7
16,"PCA-LDA",6,2,7
16,"PCA-LDA",7,2,7
16,"PCA-LDA",8,2,6
16,"PCA-LDA",9,2,6
16,"PCA-LDA",10,2,6
16,"PCA-LDA",11,2,6
16,"PCA-LDA",12,2,6
16,"PCA-LDA",13,0,1
16,"PCA-LDA",14,0,1
16,"PCA-LDA",15,0,0
16,"PCA-LDA",16,0,0
16,"PCA-LDA",17,0,0
16,"PCA-LDA",18,0,0
16,"PCA-LDA",19,0,0
16,"PCA-LDA",20,0,0
16,"PCA-LDA",21,0,0
16,"PCA-LDA",22,0,0
16,"PCA-LDA",23,0,0
16,"PCA-LDA",24,0,0
16,"PCA-LDA",25,0,0
16,"PCA-LDA",26,0,0
16,"PCA-LDA",27,0,0
16,"PCA-LDA",28,0,0
16,"PCA-LDA",29,0,0
16,"PCA-LDA",30,0,0
16,"PCA-LDA",31,0,0
16,"PCA-LDA",32,0,0
16,"PCA-LDA",33,0,0
16,"PCA-LDA",34,0,0
16,"PCA-LDA",35,0,0
16,"PCA-LDA",36,0,0
16,"PCA-LDA",37,0,0
16,"PCA-LDA",38,0,0
16,"PCA-LDA",39,0,0
17,"CCA-LDA",2,6,10
17,"CCA-LDA",3,2,7
17,"CCA-LDA",4,3,7
17,"CCA-LDA",5,3,7
17,"CCA-LDA",6,0,2
17,"CCA-LDA",7,0,2
17,"CCA-LDA",8,0,2
17,"CCA-LDA",9,0,2
17,"CCA-LDA",10,0,1
17,"CCA-LDA",11,0,0
17,"CCA-LDA",12,0,0
17,"CCA-LDA",13,0,0
17,"CCA-LDA",14,0,0
17,"CCA-LDA",15,0,0
17,"CCA-LDA",16,0,0
17,"CCA-LDA",17,0,0
17,"CCA-LDA",18,0,0
17,"CCA-LDA",19,0,0
17,"CCA-LDA",20,0,0
17,"CCA-LDA",21,0,0
17,"CCA-LDA",22,0,0
17,"CCA-LDA",23,0,0
17,"CCA-LDA",24,0,0
17,"CCA-LDA",25,0,0
17,"CCA-LDA",26,0,0
17,"CCA-LDA",27,0,0
17,"CCA-LDA",28,0,0
17,"CCA-LDA",29,0,0
17,"CCA-LDA",30,0,0
17,"CCA-LDA",31,0,0
17,"CCA-LDA",32,0,0
17,"CCA-LDA",33,0,0
17,"CCA-LDA",34,0,0
17,"CCA-LDA",35,0,0
17,"CCA-LDA",36,0,0
17,"CCA-LDA",37,0,0
17,"CCA-LDA",38,0,0
17,"CCA-LDA",39,0,0
17,"PCA-LDA",2,5,11
17,"PCA-LDA",3,4,6
17,"PCA-LDA",4,4,7
17,"PCA-LDA",5,3,3
17,"PCA-LDA",6,3,2
17,"PCA-LDA",7,4,3
17,"PCA-LDA",8,4,3
17,"PCA-LDA",9,3,3
17,"PCA-LDA",10,3,3
17,"PCA-LDA",11,2,3
17,"PCA-LDA",12,2,3
17,"PCA-LDA",13,2,3
17,"PCA-LDA",14,1,1
17,"PCA-LDA",15,1,1
17,"PCA-LDA",16,0,0
17,"PCA-LDA",17,0,0
17,"PCA-LDA",18,0,0
17,"PCA-LDA",19,0,0
17,"PCA-LDA",20,0,0
17,"PCA-LDA",21,0,0
17,"PCA-LDA",22,0,0
17,"PCA-LDA",23,0,0
17,"PCA-LDA",24,0,0
17,"PCA-LDA",25,0,0
17,"PCA-LDA",26,0,0
17,"PCA-LDA",27,0,0
17,"PCA-LDA",28,0,0
17,"PCA-LDA",29,0,0
17,"PCA-LDA",30,0,0
17,"PCA-LDA",31,0,0
17,"PCA-LDA",32,0,0
17,"PCA-LDA",33,0,0
17,"PCA-LDA",34,0,0
17,"PCA-LDA",35,0,0
17,"PCA-LDA",36,0,0
17,"PCA-LDA",37,0,0
17,"PCA-LDA",38,0,0
17,"PCA-LDA",39,0,0
18,"CCA-LDA",2,7,13
18,"CCA-LDA",3,2,6
18,"CCA-LDA",4,3,6
18,"CCA-LDA",5,3,6
18,"CCA-LDA",6,1,3
18,"CCA-LDA",7,1,4
18,"CCA-LDA",8,1,0
18,"CCA-LDA",9,1,0
18,"CCA-LDA",10,1,0
18,"CCA-LDA",11,2,0
18,"CCA-LDA",12,1,0
18,"CCA-LDA",13,0,0
18,"CCA-LDA",14,0,0
18,"CCA-LDA",15,0,0
18,"CCA-LDA",16,0,0
18,"CCA-LDA",17,0,0
18,"CCA-LDA",18,0,0
18,"CCA-LDA",19,0,0
18,"CCA-LDA",20,0,0
18,"CCA-LDA",21,0,0
18,"CCA-LDA",22,0,0
18,"CCA-LDA",23,0,0
18,"CCA-LDA",24,0,0
18,"CCA-LDA",25,0,0
18,"CCA-LDA",26,0,0
18,"CCA-LDA",27,0,0
18,"CCA-LDA",28,0,0
18,"CCA-LDA",29,0,0
18,"CCA-LDA",30,0,0
18,"CCA-LDA",31,0,0
18,"CCA-LDA",32,0,0
18,"CCA-LDA",33,0,0
18,"CCA-LDA",34,0,0
18,"CCA-LDA",35,0,0
18,"CCA-LDA",36,0,0
18,"CCA-LDA",37,0,0
18,"CCA-LDA",38,0,0
18,"CCA-LDA",39,0,0
18,"PCA-LDA",2,4,3
18,"PCA-LDA",3,4,4
18,"PCA-LDA",4,5,4
18,"PCA-LDA",5,4,5
18,"PCA-LDA",6,3,4
18,"PCA-LDA",7,3,0
18,"PCA-LDA",8,2,0
18,"PCA-LDA",9,2,0
18,"PCA-LDA",10,1,0
18,"PCA-LDA",11,1,1
18,"PCA-LDA",12,1,1
18,"PCA-LDA",13,1,1
18,"PCA-LDA",14,1,1
18,"PCA-LDA",15,0,1
18,"PCA-LDA",16,0,1
18,"PCA-LDA",17,0,0
18,"PCA-LDA",18,0,0
18,"PCA-LDA",19,0,0
18,"PCA-LDA",20,0,0
18,"PCA-LDA",21,0,0
18,"PCA-LDA",22,0,0
18,"PCA-LDA",23,0,0
18,"PCA-LDA",24,0,0
18,"PCA-LDA",25,0,0
18,"PCA-LDA",26,0,0
18,"PCA-LDA",27,0,0
18,"PCA-LDA",28,0,0
18,"PCA-LDA",29,0,0
18,"PCA-LDA",30,0,0
18,"PCA-LDA",31,0,0
18,"PCA-LDA",32,0,0
18,"PCA-LDA",33,0,0
18,"PCA-LDA",34,0,0
18,"PCA-LDA",35,0,0
18,"PCA-LDA",36,0,0
18,"PCA-LDA",37,0,0
18,"PCA-LDA",38,0,0
18,"PCA-LDA",39,0,0
19,"CCA-LDA",2,4,12
19,"CCA-LDA",3,1,7
19,"CCA-LDA",4,4,8
19,"CCA-LDA",5,3,7
19,"CCA-LDA",6,1,0
19,"CCA-LDA",7,1,1
19,"CCA-LDA",8,1,0
19,"CCA-LDA",9,0,1
19,"CCA-LDA",10,0,1
19,"CCA-LDA",11,0,0
19,"CCA-LDA",12,0,0
19,"CCA-LDA",13,0,0
19,"CCA-LDA",14,0,0
19,"CCA-LDA",15,0,0
19,"CCA-LDA",16,0,0
19,"CCA-LDA",17,0,0
19,"CCA-LDA",18,0,0
19,"CCA-LDA",19,0,0
19,"CCA-LDA",20,0,0
19,"CCA-LDA",21,0,0
19,"CCA-LDA",22,0,0
19,"CCA-LDA",23,0,0
19,"CCA-LDA",24,0,0
19,"CCA-LDA",25,0,0
19,"CCA-LDA",26,0,0
19,"CCA-LDA",27,0,0
19,"CCA-LDA",28,0,0
19,"CCA-LDA",29,0,0
19,"CCA-LDA",30,0,0
19,"CCA-LDA",31,0,0
19,"CCA-LDA",32,0,0
19,"CCA-LDA",33,0,0
19,"CCA-LDA",34,0,0
19,"CCA-LDA",35,0,0
19,"CCA-LDA",36,0,0
19,"CCA-LDA",37,0,0
19,"CCA-LDA",38,0,0
19,"CCA-LDA",39,0,0
19,"PCA-LDA",2,7,15
19,"PCA-LDA",3,7,14
19,"PCA-LDA",4,2,3
19,"PCA-LDA",5,2,4
19,"PCA-LDA",6,2,3
19,"PCA-LDA",7,3,2
19,"PCA-LDA",8,3,2
19,"PCA-LDA",9,2,2
19,"PCA-LDA",10,2,2
19,"PCA-LDA",11,2,2
19,"PCA-LDA",12,2,2
19,"PCA-LDA",13,1,1
19,"PCA-LDA",14,1,1
19,"PCA-LDA",15,0,1
19,"PCA-LDA",16,0,1
19,"PCA-LDA",17,0,1
19,"PCA-LDA",18,0,0
19,"PCA-LDA",19,0,0
19,"PCA-LDA",20,0,0
19,"PCA-LDA",21,0,0
19,"PCA-LDA",22,0,0
19,"PCA-LDA",23,0,0
19,"PCA-LDA",24,0,0
19,"PCA-LDA",25,0,0
19,"PCA-LDA",26,0,0
19,"PCA-LDA",27,0,0
19,"PCA-LDA",28,0,0
19,"PCA-LDA",29,0,0
19,"PCA-LDA",30,0,0
19,"PCA-LDA",31,0,0
19,"PCA-LDA",32,0,0
19,"PCA-LDA",33,0,0
19,"PCA-LDA",34,0,0
19,"PCA-LDA",35,0,0
19,"PCA-LDA",36,0,0
19,"PCA-LDA",37,0,0
19,"PCA-LDA",38,0,0
19,"PCA-LDA",39,0,0
20,"CCA-LDA",2,6,10
20,"CCA-LDA",3,5,10
20,"CCA-LDA",4,6,12
20,"CCA-LDA",5,6,12
20,"CCA-LDA",6,4,6
20,"CCA-LDA",7,4,4
20,"CCA-LDA",8,2,7
20,"CCA-LDA",9,2,3
20,"CCA-LDA",10,2,5
20,"CCA-LDA",11,1,2
20,"CCA-LDA",12,1,2
20,"CCA-LDA",13,0,1
20,"CCA-LDA",14,0,0
20,"CCA-LDA",15,0,0
20,"CCA-LDA",16,0,0
20,"CCA-LDA",17,0,0
20,"CCA-LDA",18,0,0
20,"CCA-LDA",19,0,0
20,"CCA-LDA",20,0,0
20,"CCA-LDA",21,0,0
20,"CCA-LDA",22,0,0
20,"CCA-LDA",23,0,0
20,"CCA-LDA",24,0,0
20,"CCA-LDA",25,0,0
20,"CCA-LDA",26,0,0
20,"CCA-LDA",27,0,0
20,"CCA-LDA",28,0,0
20,"CCA-LDA",29,0,0
20,"CCA-LDA",30,0,0
20,"CCA-LDA",31,0,0
20,"CCA-LDA",32,0,0
20,"CCA-LDA",33,0,0
20,"CCA-LDA",34,0,0
20,"CCA-LDA",35,0,0
20,"CCA-LDA",36,0,0
20,"CCA-LDA",37,0,0
20,"CCA-LDA",38,0,0
20,"CCA-LDA",39,0,0
20,"PCA-LDA",2,8,13
20,"PCA-LDA",3,5,7
20,"PCA-LDA",4,3,3
20,"PCA-LDA",5,3,1
20,"PCA-LDA",6,3,1
20,"PCA-LDA",7,1,2
20,"PCA-LDA",8,1,1
20,"PCA-LDA",9,1,2
20,"PCA-LDA",10,2,2
20,"PCA-LDA",11,2,2
20,"PCA-LDA",12,1,2
20,"PCA-LDA",13,0,0
20,"PCA-LDA",14,0,0
20,"PCA-LDA",15,0,0
20,"PCA-LDA",16,0,0
20,"PCA-LDA",17,0,0
20,"PCA-LDA",18,0,0
20,"PCA-LDA",19,0,0
20,"PCA-LDA",20,0,0
20,"PCA-LDA",21,0,0
20,"PCA-LDA",22,0,0
20,"PCA-LDA",23,0,0
20,"PCA-LDA",24,0,0
20,"PCA-LDA",25,0,0
20,"PCA-LDA",26,0,0
20,"PCA-LDA",27,0,0
20,"PCA-LDA",28,0,0
20,"PCA-LDA",29,0,0
20,"PCA-LDA",30,0,0
20,"PCA-LDA",31,0,0
20,"PCA-LDA",32,0,0
20,"PCA-LDA",33,0,0
20,"PCA-LDA",34,0,0
20,"PCA-LDA",35,0,0
20,"PCA-LDA",36,0,0
20,"PCA-LDA",37,0,0
20,"PCA-LDA",38,0,0
20,"PCA-LDA",39,0,0
21,"CCA-LDA",2,5,11
21,"CCA-LDA",3,3,9
21,"CCA-LDA",4,4,10
21,"CCA-LDA",5,4,10
21,"CCA-LDA",6,2,6
21,"CCA-LDA",7,1,4
21,"CCA-LDA",8,0,2
21,"CCA-LDA",9,0,2
21,"CCA-LDA",10,0,0
21,"CCA-LDA",11,0,0
21,"CCA-LDA",12,0,0
21,"CCA-LDA",13,0,0
21,"CCA-LDA",14,0,0
21,"CCA-LDA",15,0,0
21,"CCA-LDA",16,0,0
21,"CCA-LDA",17,0,0
21,"CCA-LDA",18,0,0
21,"CCA-LDA",19,0,0
21,"CCA-LDA",20,0,0
21,"CCA-LDA",21,0,0
21,"CCA-LDA",22,0,0
21,"CCA-LDA",23,0,0
21,"CCA-LDA",24,0,0
21,"CCA-LDA",25,0,0
21,"CCA-LDA",26,0,0
21,"CCA-LDA",27,0,0
21,"CCA-LDA",28,0,0
21,"CCA-LDA",29,0,0
21,"CCA-LDA",30,0,0
21,"CCA-LDA",31,0,0
21,"CCA-LDA",32,0,0
21,"CCA-LDA",33,0,0
21,"CCA-LDA",34,0,0
21,"CCA-LDA",35,0,0
21,"CCA-LDA",36,0,0
21,"CCA-LDA",37,0,0
21,"CCA-LDA",38,0,0
21,"CCA-LDA",39,0,0
21,"PCA-LDA",2,5,10
21,"PCA-LDA",3,5,8
21,"PCA-LDA",4,5,9
21,"PCA-LDA",5,4,3
21,"PCA-LDA",6,4,4
21,"PCA-LDA",7,4,3
21,"PCA-LDA",8,4,3
21,"PCA-LDA",9,4,3
21,"PCA-LDA",10,4,3
21,"PCA-LDA",11,4,4
21,"PCA-LDA",12,2,3
21,"PCA-LDA",13,2,3
21,"PCA-LDA",14,1,1
21,"PCA-LDA",15,3,1
21,"PCA-LDA",16,0,0
21,"PCA-LDA",17,0,0
21,"PCA-LDA",18,0,1
21,"PCA-LDA",19,0,0
21,"PCA-LDA",20,0,0
21,"PCA-LDA",21,0,0
21,"PCA-LDA",22,0,0
21,"PCA-LDA",23,0,0
21,"PCA-LDA",24,0,0
21,"PCA-LDA",25,0,0
21,"PCA-LDA",26,0,0
21,"PCA-LDA",27,0,0
21,"PCA-LDA",28,0,0
21,"PCA-LDA",29,0,0
21,"PCA-LDA",30,0,0
21,"PCA-LDA",31,0,0
21,"PCA-LDA",32,0,0
21,"PCA-LDA",33,0,0
21,"PCA-LDA",34,0,0
21,"PCA-LDA",35,0,0
21,"PCA-LDA",36,0,0
21,"PCA-LDA",37,0,0
21,"PCA-LDA",38,0,0
21,"PCA-LDA",39,0,0
22,"CCA-LDA",2,5,13
22,"CCA-LDA",3,2,9
22,"CCA-LDA",4,1,9
22,"CCA-LDA",5,2,6
22,"CCA-LDA",6,2,5
22,"CCA-LDA",7,2,4
22,"CCA-LDA",8,1,3
22,"CCA-LDA",9,1,0
22,"CCA-LDA",10,1,0
22,"CCA-LDA",11,0,0
22,"CCA-LDA",12,0,0
22,"CCA-LDA",13,0,0
22,"CCA-LDA",14,0,0
22,"CCA-LDA",15,0,0
22,"CCA-LDA",16,0,0
22,"CCA-LDA",17,0,0
22,"CCA-LDA",18,0,0
22,"CCA-LDA",19,0,0
22,"CCA-LDA",20,0,0
22,"CCA-LDA",21,0,0
22,"CCA-LDA",22,0,0
22,"CCA-LDA",23,0,0
22,"CCA-LDA",24,0,0
22,"CCA-LDA",25,0,0
22,"CCA-LDA",26,0,0
22,"CCA-LDA",27,0,0
22,"CCA-LDA",28,0,0
22,"CCA-LDA",29,0,0
22,"CCA-LDA",30,0,0
22,"CCA-LDA",31,0,0
22,"CCA-LDA",32,0,0
22,"CCA-LDA",33,0,0
22,"CCA-LDA",34,0,0
22,"CCA-LDA",35,0,0
22,"CCA-LDA",36,0,0
22,"CCA-LDA",37,0,0
22,"CCA-LDA",38,0,0
22,"CCA-LDA",39,0,0
22,"PCA-LDA",2,4,9
22,"PCA-LDA",3,6,10
22,"PCA-LDA",4,6,9
